datetime,open,high,low,close,volume
2022-12-09T06:00:00+0000,88.9,90.3,88.63,89.09,67398506.0
2022-12-12T06:00:00+0000,89.21,90.58,87.87,90.55,61999762.0
2022-12-13T06:00:00+0000,95.23,96.25,90.52,92.49,100212038.0
2022-12-14T06:00:00+0000,92.502,93.4581,89.87,91.58,70298006.0
2022-12-15T06:00:00+0000,89.89,89.97,87.47,88.45,84802877.0
2022-12-16T06:00:00+0000,88.265,89.35,86.73,87.86,146144064.0
2022-12-19T06:00:00+0000,87.51,87.63,84.51,84.92,83531460.0
2022-12-20T06:00:00+0000,85.33,86.61,84.33,85.19,74348301.0
2022-12-21T06:00:00+0000,86.175,87.225,85.21,86.77,59267156.0
2022-12-22T06:00:00+0000,85.52,85.68,82.25,83.79,81431314.0
2022-12-23T06:00:00+0000,83.25,85.78,82.9344,85.25,57433655.0
2022-12-27T06:00:00+0000,84.97,85.35,83.0,83.04,57284035.0
2022-12-28T06:00:00+0000,82.8,83.48,81.69,81.82,58228575.0
2022-12-29T06:00:00+0000,82.87,84.55,82.55,84.18,54995895.0
2022-12-30T06:00:00+0000,83.12,84.05,82.47,84.0,62401194.0
2023-01-03T06:00:00+0000,85.46,86.96,84.205,85.82,76706040.0
2023-01-04T06:00:00+0000,86.55,86.98,83.36,85.14,68885123.0
2023-01-05T06:00:00+0000,85.33,85.42,83.07,83.12,67930825.0
2023-01-06T06:00:00+0000,83.03,86.4,81.43,86.08,83303361.0
2023-01-09T06:00:00+0000,87.46,89.48,87.08,87.36,65266056.0
2023-01-10T06:00:00+0000,87.57,90.185,87.29,89.87,67756601.0
2023-01-11T06:00:00+0000,90.93,95.26,90.93,95.09,103126183.0
2023-01-12T06:00:00+0000,96.93,97.19,93.5,95.27,85254781.0
2023-01-13T06:00:00+0000,94.18,98.37,94.12,98.12,85549432.0
2023-01-17T06:00:00+0000,98.68,98.89,95.73,96.05,72755001.0
2023-01-18T06:00:00+0000,97.25,99.32,95.38,95.46,79570370.0
2023-01-19T06:00:00+0000,94.74,95.44,92.86,93.68,69002663.0
2023-01-20T06:00:00+0000,93.86,97.354,93.2025,97.25,67481539.0
2023-01-23T06:00:00+0000,97.56,97.78,95.86,97.52,76501103.0
2023-01-24T06:00:00+0000,96.93,98.09,96.0,96.32,66929452.0
2023-01-25T06:00:00+0000,92.56,97.24,91.52,97.18,94261570.0
2023-01-26T06:00:00+0000,98.235,99.49,96.92,99.22,68523557.0
2023-01-27T06:00:00+0000,99.53,103.485,99.53,102.24,87775614.0
2023-01-30T06:00:00+0000,101.09,101.74,99.01,100.55,70691860.0
2023-01-31T06:00:00+0000,101.155,103.3484,101.14,103.13,66527253.0
2023-02-01T06:00:00+0000,102.53,106.24,101.24,105.15,80450121.0
2023-02-02T06:00:00+0000,110.245,114.0,108.88,112.91,158154243.0
2023-02-03T06:00:00+0000,105.26,108.78,102.52,103.39,144374828.0
2023-02-06T06:00:00+0000,102.925,103.9484,100.65,102.18,81945199.0
2023-02-07T06:00:00+0000,101.17,102.41,98.08,102.11,119501301.0
2023-02-08T06:00:00+0000,102.04,102.6699,98.775,100.05,75878304.0
2023-02-09T06:00:00+0000,101.32,101.78,97.57,98.24,64622489.0
2023-02-10T06:00:00+0000,97.56,98.8163,96.23,97.61,52740133.0
2023-02-13T06:00:00+0000,97.85,99.68,96.91,99.54,52841464.0
2023-02-14T06:00:00+0000,98.41,100.9207,97.52,99.7,56202898.0
2023-02-15T06:00:00+0000,99.09,101.17,98.45,101.16,48053879.0
2023-02-16T06:00:00+0000,99.21,100.63,98.1,98.15,56339173.0
2023-02-17T06:00:00+0000,97.8,97.94,95.65,97.2,60029405.0
2023-02-21T06:00:00+0000,95.335,95.605,94.27,94.58,56580360.0
2023-02-22T06:00:00+0000,95.1,97.01,94.8,95.79,59534094.0
2023-02-23T06:00:00+0000,96.12,96.43,93.67,95.82,48466994.0
2023-02-24T06:00:00+0000,93.53,94.14,92.3186,93.5,57053812.0
2023-02-27T06:00:00+0000,94.28,94.78,93.14,93.76,47470321.0
2023-02-28T06:00:00+0000,93.14,94.69,92.92,94.23,43959290.0
2023-03-01T06:00:00+0000,93.87,94.68,91.59,92.17,52299524.0
2023-03-02T06:00:00+0000,91.41,92.23,90.39,92.13,55574820.0
2023-03-03T06:00:00+0000,92.74,94.94,92.66,94.9,55759609.0
2023-03-06T06:00:00+0000,95.19,96.545,93.74,93.75,52112355.0
2023-03-07T06:00:00+0000,94.06,95.09,92.78,93.55,49100668.0
2023-03-08T06:00:00+0000,93.6,94.165,92.18,93.92,44899128.0
2023-03-09T06:00:00+0000,93.68,96.21,92.18,92.25,56218705.0
2023-03-10T06:00:00+0000,92.67,93.57,90.245,90.73,69827490.0
2023-03-13T05:00:00+0000,89.97,94.02,88.12,92.43,72397053.0
2023-03-14T05:00:00+0000,93.83,95.07,92.71,94.88,60912674.0
2023-03-15T05:00:00+0000,93.22,96.67,93.07,96.2,70731792.0
2023-03-16T05:00:00+0000,95.75,100.99,95.61,100.04,84558934.0
2023-03-17T05:00:00+0000,99.79,100.66,97.455,98.95,87300242.0
2023-03-20T05:00:00+0000,98.41,98.48,95.7,97.71,62388911.0
2023-03-21T05:00:00+0000,98.14,100.845,98.0,100.61,58597275.0
2023-03-22T05:00:00+0000,100.45,102.1,98.61,98.7,57475365.0
2023-03-23T05:00:00+0000,100.43,101.06,97.62,98.71,57559310.0
2023-03-24T05:00:00+0000,98.065,98.3,96.4,98.13,56144801.0
2023-03-27T05:00:00+0000,99.07,99.34,97.08,98.04,46721296.0
2023-03-28T05:00:00+0000,98.11,98.44,96.29,97.24,38720050.0
2023-03-29T05:00:00+0000,98.69,100.4218,98.56,100.25,49783279.0
2023-03-30T05:00:00+0000,101.55,103.04,101.01,102.0,53633398.0
2023-03-31T05:00:00+0000,102.16,103.49,101.95,103.29,56750317.0
2023-04-03T05:00:00+0000,102.3,103.29,101.43,102.41,41135733.0
2023-04-04T05:00:00+0000,102.75,104.2,102.11,103.95,48662496.0
2023-04-05T05:00:00+0000,103.91,103.91,100.7506,101.1,45175393.0
2023-04-06T05:00:00+0000,100.75,102.3817,99.8008,102.06,43808020.0
2023-04-10T05:00:00+0000,100.96,102.2,99.57,102.17,37261185.0
2023-04-11T05:00:00+0000,100.8,101.0,99.01,99.92,60417847.0
2023-04-12T05:00:00+0000,100.4,100.51,97.705,97.83,56735007.0
2023-04-13T05:00:00+0000,98.95,102.57,98.71,102.4,67925138.0
2023-04-14T05:00:00+0000,102.07,103.2013,101.11,102.51,51450522.0
2023-04-17T05:00:00+0000,103.16,103.73,101.59,102.74,39919457.0
2023-04-18T05:00:00+0000,103.95,104.2,101.52,102.3,39790518.0
2023-04-19T05:00:00+0000,101.58,105.12,101.39,104.3,58398890.0
2023-04-20T05:00:00+0000,103.53,105.25,103.21,103.81,57696866.0
2023-04-21T05:00:00+0000,106.1,108.15,105.08,106.96,86774185.0
2023-04-24T05:00:00+0000,107.655,109.23,105.07,106.21,69575610.0
2023-04-25T05:00:00+0000,104.91,105.45,102.45,102.57,65026818.0
2023-04-26T05:00:00+0000,105.04,106.62,104.1,104.98,73803790.0
2023-04-27T05:00:00+0000,108.16,110.86,106.8,109.82,149961167.0
2023-04-28T05:00:00+0000,107.73,109.48,104.33,105.45,130715946.0
2023-05-01T05:00:00+0000,104.95,105.23,101.82,102.05,74728096.0
2023-05-02T05:00:00+0000,101.47,103.9,101.15,103.63,73469350.0
2023-05-03T05:00:00+0000,103.735,105.96,103.28,103.65,65051925.0
2023-05-04T05:00:00+0000,104.04,105.39,103.3117,104.0,45345523.0
2023-05-05T05:00:00+0000,104.27,105.76,103.55,105.655,56951744.0
2023-05-08T05:00:00+0000,105.04,106.095,104.7001,105.83,49430909.0
2023-05-09T05:00:00+0000,105.48,106.79,105.1567,106.62,44089359.0
2023-05-10T05:00:00+0000,108.1,110.67,108.05,110.19,78627616.0
2023-05-11T05:00:00+0000,111.03,113.28,110.49,112.18,74924841.0
2023-05-12T05:00:00+0000,112.16,112.64,109.3185,110.26,49852671.0
2023-05-15T05:00:00+0000,111.15,112.29,109.25,111.2,53011145.0
2023-05-16T05:00:00+0000,111.05,114.7899,111.05,113.4,71472908.0
2023-05-17T05:00:00+0000,114.89,115.83,114.22,115.5,65655177.0
2023-05-18T05:00:00+0000,116.69,118.6,116.335,118.15,73174087.0
2023-05-19T05:00:00+0000,118.16,118.31,115.7,116.25,55056307.0
2023-05-22T05:00:00+0000,116.77,116.77,114.25,115.01,70741123.0
2023-05-23T05:00:00+0000,114.27,117.14,113.78,114.99,67576262.0
2023-05-24T05:00:00+0000,115.35,117.34,115.02,116.75,63487938.0
2023-05-25T05:00:00+0000,116.63,116.87,114.31,115.0,66496681.0
2023-05-26T05:00:00+0000,116.04,121.5,116.02,120.11,96779889.0
2023-05-30T05:00:00+0000,122.37,122.92,119.855,121.66,64314808.0
2023-05-31T05:00:00+0000,121.45,122.04,119.17,120.58,72800787.0
2023-06-01T05:00:00+0000,120.69,123.49,119.93,122.77,54375131.0
2023-06-02T05:00:00+0000,124.92,126.39,124.015,124.25,61264414.0
2023-06-05T05:00:00+0000,123.36,125.8,123.03,125.3,47950128.0
2023-06-06T05:00:00+0000,125.07,127.4,125.0,126.61,45695212.0
2023-06-07T05:00:00+0000,127.01,127.365,120.63,121.23,95663275.0
2023-06-08T05:00:00+0000,123.01,125.625,122.2579,124.25,62159270.0
2023-06-09T05:00:00+0000,124.08,125.8,123.19,123.43,51396018.0
2023-06-12T05:00:00+0000,124.02,126.78,123.53,126.57,51473376.0
2023-06-13T05:00:00+0000,128.12,128.41,125.18,126.66,50564785.0
2023-06-14T05:00:00+0000,126.7,126.95,124.12,126.42,52422463.0
2023-06-15T05:00:00+0000,125.21,127.69,124.32,127.11,60458471.0
2023-06-16T05:00:00+0000,127.71,127.9,125.3,125.49,84247104.0
2023-06-20T05:00:00+0000,124.97,127.25,124.5,125.78,56930122.0
2023-06-21T05:00:00+0000,125.64,126.73,123.85,124.83,52137670.0
2023-06-22T05:00:00+0000,125.31,130.33,125.14,130.15,90354572.0
2023-06-23T05:00:00+0000,129.11,130.84,128.28,129.33,71927776.0
2023-06-26T05:00:00+0000,129.33,131.49,127.1,127.33,59989317.0
2023-06-27T05:00:00+0000,128.63,130.085,127.55,129.18,46801008.0
2023-06-28T05:00:00+0000,128.94,131.48,128.44,129.04,52149512.0
2023-06-29T05:00:00+0000,128.77,129.26,127.255,127.9,40760959.0
2023-06-30T05:00:00+0000,129.47,131.245,128.95,130.36,54350684.0
2023-07-03T05:00:00+0000,130.82,131.85,130.065,130.22,28264785.0
2023-07-05T05:00:00+0000,130.24,131.4,129.64,130.38,35895409.0
2023-07-06T05:00:00+0000,128.25,128.73,127.37,128.36,40697848.0
2023-07-07T05:00:00+0000,128.59,130.97,128.1294,129.78,41992251.0
2023-07-10T05:00:00+0000,129.07,129.28,125.915,127.13,61889289.0
2023-07-11T05:00:00+0000,127.75,129.77,127.35,128.78,49951460.0
2023-07-12T05:00:00+0000,130.31,131.26,128.83,130.8,54022847.0
2023-07-13T05:00:00+0000,134.04,134.67,132.71,134.3,61170883.0
2023-07-14T05:00:00+0000,134.06,136.65,134.06,134.68,54487090.0
2023-07-17T05:00:00+0000,134.56,135.62,133.21,133.56,48450198.0
2023-07-18T05:00:00+0000,132.71,133.86,131.355,132.83,54969133.0
2023-07-19T05:00:00+0000,133.39,135.99,132.53,135.36,54531037.0
2023-07-20T05:00:00+0000,134.07,134.7915,129.33,129.96,59820579.0
2023-07-21T05:00:00+0000,131.34,131.37,128.415,130.0,133307294.0
2023-07-24T05:00:00+0000,130.305,131.66,128.35,128.8,45671535.0
2023-07-25T05:00:00+0000,129.31,129.58,128.53,129.13,39236663.0
2023-07-26T05:00:00+0000,126.51,129.08,126.11,128.15,53910087.0
2023-07-27T05:00:00+0000,131.0,132.63,127.79,128.25,52610661.0
2023-07-28T05:00:00+0000,129.69,133.01,129.33,132.21,46317381.0
2023-07-31T05:00:00+0000,133.2,133.87,132.38,133.68,41901516.0
2023-08-01T05:00:00+0000,133.55,133.69,131.6199,131.69,42298925.0
2023-08-02T05:00:00+0000,130.154,130.23,126.82,128.21,51027614.0
2023-08-03T05:00:00+0000,127.48,129.84,126.41,128.91,91163736.0
2023-08-04T05:00:00+0000,141.06,143.63,139.32,139.57,153128470.0
2023-08-07T05:00:00+0000,140.99,142.54,138.95,142.22,71213112.0
2023-08-08T05:00:00+0000,140.62,140.84,138.42,139.94,51710497.0
2023-08-09T05:00:00+0000,139.97,140.32,137.1,137.85,50017349.0
2023-08-10T05:00:00+0000,139.075,140.41,137.49,138.56,58928402.0
2023-08-11T05:00:00+0000,137.4,139.33,137.0,138.41,42905833.0
2023-08-14T05:00:00+0000,138.3,140.59,137.75,140.57,47148699.0
2023-08-15T05:00:00+0000,140.05,141.2778,137.23,137.67,42781521.0
2023-08-16T05:00:00+0000,137.19,137.27,135.01,135.07,41675903.0
2023-08-17T05:00:00+0000,135.46,136.085,133.53,133.98,48354085.0
2023-08-18T05:00:00+0000,131.62,134.065,131.15,133.22,48497698.0
2023-08-21T05:00:00+0000,133.74,135.185,132.71,134.68,41442483.0
2023-08-22T05:00:00+0000,135.08,135.65,133.73,134.25,32935104.0
2023-08-23T05:00:00+0000,134.5,135.95,133.22,135.52,42801043.0
2023-08-24T05:00:00+0000,136.4,136.775,131.83,131.84,43646250.0
2023-08-25T05:00:00+0000,132.47,133.87,130.58,133.26,44147451.0
2023-08-28T05:00:00+0000,133.78,133.95,131.85,133.14,34108410.0
2023-08-29T05:00:00+0000,133.38,135.14,133.25,134.91,38646093.0
2023-08-30T05:00:00+0000,134.93,135.68,133.92,135.07,36137015.0
2023-08-31T05:00:00+0000,135.06,138.7885,135.0,138.01,58781314.0
2023-09-01T05:00:00+0000,139.455,139.96,136.875,138.12,40991536.0
2023-09-05T05:00:00+0000,137.73,137.8,135.82,137.27,40636738.0
2023-09-06T05:00:00+0000,136.32,137.45,134.61,135.36,41785507.0
2023-09-07T05:00:00+0000,133.9,138.03,133.16,137.85,48498912.0
2023-09-08T05:00:00+0000,136.86,138.8519,136.75,138.23,38365929.0
2023-09-11T05:00:00+0000,138.75,143.62,138.64,143.1,56764525.0
2023-09-12T05:00:00+0000,142.32,143.0,140.61,141.23,42668452.0
2023-09-13T05:00:00+0000,140.95,144.98,140.865,144.85,60465175.0
2023-09-14T05:00:00+0000,145.08,145.86,142.95,144.72,64033607.0
2023-09-15T05:00:00+0000,142.69,143.57,140.09,140.39,102909327.0
2023-09-18T05:00:00+0000,140.48,141.75,139.22,139.98,42823480.0
2023-09-19T05:00:00+0000,138.7,138.84,135.56,137.63,61482470.0
2023-09-20T05:00:00+0000,138.55,139.37,135.2,135.29,46263716.0
2023-09-21T05:00:00+0000,131.94,132.24,129.31,129.33,70343342.0
2023-09-22T05:00:00+0000,131.11,132.03,128.52,129.12,59904348.0
2023-09-25T05:00:00+0000,129.36,131.78,128.77,131.27,46017825.0
2023-09-26T05:00:00+0000,130.12,130.39,125.28,125.98,73048207.0
2023-09-27T05:00:00+0000,125.76,127.48,124.13,125.98,66553449.0
2023-09-28T05:00:00+0000,124.04,126.5801,123.04,125.98,54554968.0
2023-09-29T05:00:00+0000,128.2,129.15,126.32,127.12,62411730.0
2023-10-02T05:00:00+0000,127.28,130.47,126.54,129.46,48029744.0
2023-10-03T05:00:00+0000,128.06,128.52,124.2544,124.72,51564991.0
2023-10-04T05:00:00+0000,126.06,127.36,125.68,127.0,44203870.0
2023-10-05T05:00:00+0000,126.71,126.73,124.33,125.96,39660643.0
2023-10-06T05:00:00+0000,124.16,128.45,124.13,127.96,46836698.0
2023-10-09T05:00:00+0000,126.22,128.79,124.76,128.26,38773738.0
2023-10-10T05:00:00+0000,128.82,130.74,128.05,129.48,42178619.0
2023-10-11T05:00:00+0000,129.74,132.05,129.61,131.83,40741842.0
2023-10-12T05:00:00+0000,132.17,134.48,131.23,132.33,55528581.0
2023-10-13T05:00:00+0000,132.98,133.3145,128.95,129.79,45824685.0
2023-10-16T05:00:00+0000,130.69,133.07,130.425,132.55,42832918.0
2023-10-17T05:00:00+0000,130.39,132.58,128.71,131.47,49344550.0
2023-10-18T05:00:00+0000,129.9,130.6699,127.51,128.13,42699479.0
2023-10-19T05:00:00+0000,130.565,132.24,127.47,128.4,60961355.0
2023-10-20T05:00:00+0000,128.05,128.17,124.97,125.17,56406410.0
2023-10-23T05:00:00+0000,124.63,127.88,123.98,126.56,48259953.0
2023-10-24T05:00:00+0000,127.74,128.8,126.34,128.56,46477355.0
2023-10-25T05:00:00+0000,126.04,126.34,120.79,121.39,74577544.0
2023-10-26T05:00:00+0000,120.63,121.6393,118.35,119.57,100419516.0
2023-10-27T05:00:00+0000,126.2,130.02,125.52,127.74,125309313.0
2023-10-30T05:00:00+0000,129.72,133.0,128.56,132.71,72485542.0
2023-10-31T05:00:00+0000,132.75,133.57,131.71,133.09,51589380.0
2023-11-01T05:00:00+0000,133.96,137.35,133.71,137.0,61529409.0
2023-11-02T05:00:00+0000,138.73,138.81,136.47,138.07,52236693.0
2023-11-03T05:00:00+0000,138.99,139.49,137.45,138.6,44059805.0
2023-11-06T06:00:00+0000,138.76,140.73,138.36,139.74,44970417.0
2023-11-07T06:00:00+0000,140.55,143.37,140.5,142.71,53553537.0
2023-11-08T06:00:00+0000,142.97,143.12,141.2183,142.08,44521658.0
2023-11-09T06:00:00+0000,142.02,142.65,139.84,140.6,36235367.0
2023-11-10T06:00:00+0000,140.46,143.65,139.91,143.56,49349937.0
2023-11-13T06:00:00+0000,142.08,143.23,140.67,142.59,35680570.0
2023-11-14T06:00:00+0000,145.0,147.26,144.68,145.8,56674551.0
2023-11-15T06:00:00+0000,147.06,147.29,142.59,143.2,63875720.0
2023-11-16T06:00:00+0000,140.91,143.32,139.52,142.83,49653512.0
2023-11-17T06:00:00+0000,142.66,145.23,142.545,145.18,49678437.0
2023-11-20T06:00:00+0000,145.13,146.63,144.725,146.13,41978766.0
2023-11-21T06:00:00+0000,143.91,144.05,141.5,143.9,71225992.0
2023-11-22T06:00:00+0000,144.57,147.74,144.57,146.71,45700002.0
2023-11-24T06:00:00+0000,146.7,147.2,145.32,146.74,22378379.0
2023-11-27T06:00:00+0000,147.53,149.26,146.88,147.73,53762428.0
2023-11-28T06:00:00+0000,146.98,147.5999,145.53,147.03,42711682.0
2023-11-29T06:00:00+0000,147.85,148.54,145.97,146.32,40610907.0
2023-11-30T06:00:00+0000,144.76,146.93,144.332,146.09,65814022.0
2023-12-01T06:00:00+0000,146.0,147.245,145.55,147.03,39951833.0
2023-12-04T06:00:00+0000,145.25,145.35,142.81,144.84,48294244.0
2023-12-05T06:00:00+0000,143.55,148.57,143.13,146.88,46822411.0
2023-12-06T06:00:00+0000,147.58,147.85,144.28,144.52,39678960.0
2023-12-07T06:00:00+0000,146.15,147.92,145.34,146.88,52352830.0
2023-12-08T06:00:00+0000,145.48,147.84,145.4,147.42,41905965.0
2023-12-11T06:00:00+0000,145.66,146.19,143.64,145.89,50907288.0
2023-12-12T06:00:00+0000,145.52,147.5,145.3,147.48,44944264.0
2023-12-13T06:00:00+0000,148.12,149.46,146.82,148.84,52766196.0
2023-12-14T06:00:00+0000,149.93,150.54,145.52,147.42,58400848.0
2023-12-15T06:00:00+0000,148.38,150.57,147.88,149.97,110089342.0
2023-12-18T06:00:00+0000,150.56,154.855,150.05,154.07,62512828.0
2023-12-19T06:00:00+0000,154.4,155.12,152.69,153.79,43171292.0
2023-12-20T06:00:00+0000,152.9,155.63,151.56,152.12,50322106.0
2023-12-21T06:00:00+0000,153.3,153.97,152.1,153.84,36305733.0
2023-12-22T06:00:00+0000,153.77,154.35,152.71,153.42,29514093.0
2023-12-26T06:00:00+0000,153.56,153.975,153.03,153.41,25067222.0
2023-12-27T06:00:00+0000,153.56,154.78,153.12,153.34,31434733.0
2023-12-28T06:00:00+0000,153.72,154.08,152.95,153.38,27057002.0
2023-12-29T06:00:00+0000,153.1,153.89,151.03,151.94,39823204.0
2024-01-02T06:00:00+0000,151.54,152.38,148.39,149.93,47339424.0
2024-01-03T06:00:00+0000,149.2,151.05,148.33,148.47,49425495.0
2024-01-04T06:00:00+0000,145.59,147.38,144.05,144.57,56039807.0
2024-01-05T06:00:00+0000,144.69,146.59,144.53,145.24,45153147.0
2024-01-08T06:00:00+0000,146.74,149.4,146.15,149.1,46757053.0
2024-01-09T06:00:00+0000,148.33,151.71,148.21,151.37,43812567.0
2024-01-10T06:00:00+0000,152.06,154.42,151.881,153.73,44421830.0
2024-01-11T06:00:00+0000,155.04,157.17,153.12,155.18,49072691.0
2024-01-12T06:00:00+0000,155.39,156.2,154.01,154.62,40484155.0
2024-01-16T06:00:00+0000,153.53,154.99,152.15,153.16,41384636.0
2024-01-17T06:00:00+0000,151.49,152.15,149.91,151.71,34953363.0
2024-01-18T06:00:00+0000,152.77,153.775,151.82,153.5,37850245.0
2024-01-19T06:00:00+0000,153.83,155.76,152.74,155.34,51651628.0
2024-01-22T06:00:00+0000,156.89,157.05,153.9,154.78,43687468.0
2024-01-23T06:00:00+0000,154.85,156.21,153.93,156.02,37986039.0
2024-01-24T06:00:00+0000,157.8,158.51,156.48,156.87,48547315.0
2024-01-25T06:00:00+0000,156.95,158.505,154.5501,157.75,43638592.0
2024-01-26T06:00:00+0000,158.42,160.72,157.91,159.12,51047353.0
2024-01-29T06:00:00+0000,159.34,161.29,158.9,161.26,45270385.0
2024-01-30T06:00:00+0000,160.7,161.73,158.49,159.0,45207430.0
2024-01-31T06:00:00+0000,157.0,159.01,154.81,155.2,50284371.0
2024-02-01T06:00:00+0000,155.87,159.76,155.62,159.28,76542419.0
2024-02-02T06:00:00+0000,169.19,172.5,167.33,171.81,117218313.0
2024-02-05T06:00:00+0000,170.2,170.55,167.7,170.31,55081297.0
2024-02-06T06:00:00+0000,169.39,170.71,167.65,169.15,42505518.0
2024-02-07T06:00:00+0000,169.48,170.88,168.94,170.53,47174060.0
2024-02-08T06:00:00+0000,169.65,171.43,168.88,169.84,42316454.0
2024-02-09T06:00:00+0000,170.9,175.0,170.5803,174.45,56985986.0
2024-02-12T06:00:00+0000,174.8,175.39,171.54,172.34,51050440.0
2024-02-13T06:00:00+0000,167.73,170.95,165.75,168.64,56345122.0
2024-02-14T06:00:00+0000,169.21,171.21,168.28,170.98,42815544.0
2024-02-15T06:00:00+0000,170.58,171.17,167.59,169.8,49855196.0
2024-02-16T06:00:00+0000,168.74,170.42,167.17,169.51,48107744.0
2024-02-20T06:00:00+0000,167.83,168.71,165.74,167.08,41980326.0
2024-02-21T06:00:00+0000,168.94,170.23,167.14,168.59,44575623.0
2024-02-22T06:00:00+0000,173.1,174.8,171.77,174.58,55392354.0
2024-02-23T06:00:00+0000,174.28,175.75,173.7,174.99,59715243.0
2024-02-26T06:00:00+0000,175.7,176.37,174.26,174.73,44368614.0
2024-02-27T06:00:00+0000,174.075,174.62,172.86,173.54,31141732.0
2024-02-28T06:00:00+0000,172.44,174.05,172.27,173.16,28180482.0
2024-02-29T06:00:00+0000,173.01,177.22,172.85,176.76,53805359.0
2024-03-01T06:00:00+0000,176.75,178.725,176.07,178.22,31981152.0
2024-03-04T06:00:00+0000,177.53,180.14,177.49,177.58,37381520.0
2024-03-05T06:00:00+0000,176.93,176.93,173.303,174.12,37228343.0
2024-03-06T06:00:00+0000,175.54,176.46,173.26,173.51,32090926.0
2024-03-07T06:00:00+0000,174.83,177.99,173.72,176.82,34063283.0
2024-03-08T06:00:00+0000,176.44,178.785,174.33,175.35,37893242.0
2024-03-11T05:00:00+0000,174.31,174.47,171.47,171.96,28484777.0
2024-03-12T05:00:00+0000,173.5,176.76,171.98,175.39,36610604.0
2024-03-13T05:00:00+0000,175.9,177.62,175.55,176.555,30772600.0
2024-03-14T05:00:00+0000,177.69,179.53,176.465,178.75,43705840.0
2024-03-15T05:00:00+0000,176.64,177.93,173.9,174.42,72147390.0
2024-03-18T05:00:00+0000,175.8,176.69,174.28,174.48,31250688.0
2024-03-19T05:00:00+0000,174.215,176.09,173.52,175.9,26880893.0
2024-03-20T05:00:00+0000,176.14,178.53,174.64,178.15,29947150.0
2024-03-21T05:00:00+0000,179.988,181.415,178.15,178.15,32824320.0
2024-03-22T05:00:00+0000,177.752,179.255,176.75,178.87,27995378.0
2024-03-25T05:00:00+0000,178.01,180.99,177.24,179.71,29815464.0
2024-03-26T05:00:00+0000,180.15,180.45,177.95,178.3,29658982.0
2024-03-27T05:00:00+0000,179.88,180.0,177.3099,179.83,33272551.0
2024-03-28T05:00:00+0000,180.17,181.7,179.26,180.38,38051588.0
2024-04-01T05:00:00+0000,180.79,183.0,179.95,180.97,29174521.0
2024-04-02T05:00:00+0000,179.07,180.79,178.3762,180.69,32611546.0
2024-04-03T05:00:00+0000,179.9,182.87,179.8,182.41,31046638.0
2024-04-04T05:00:00+0000,184.0,185.1,180.0,180.0,41624261.0
2024-04-05T05:00:00+0000,182.38,186.27,181.97,185.07,42373992.0
2024-04-08T05:00:00+0000,186.9,187.29,184.81,185.19,39221282.0
2024-04-09T05:00:00+0000,187.24,187.34,184.2,185.67,36546946.0
2024-04-10T05:00:00+0000,182.765,186.2699,182.67,185.95,35879151.0
2024-04-11T05:00:00+0000,186.74,189.77,185.51,189.05,40020742.0
2024-04-12T05:00:00+0000,187.72,188.38,185.08,186.13,38608849.0
2024-04-15T05:00:00+0000,187.425,188.69,183.0,183.62,48052395.0
2024-04-16T05:00:00+0000,183.27,184.83,182.26,183.32,32891265.0
2024-04-17T05:00:00+0000,184.31,184.57,179.82,181.28,31359673.0
2024-04-18T05:00:00+0000,181.47,182.39,178.65,179.22,30723793.0
2024-04-19T05:00:00+0000,178.74,179.0,173.44,174.63,56000729.0
2024-04-22T05:00:00+0000,176.94,178.87,174.56,177.23,37924890.0
2024-04-23T05:00:00+0000,178.08,179.93,175.975,179.54,37046519.0
2024-04-24T05:00:00+0000,179.94,180.323,176.18,176.59,34185109.0
2024-04-25T05:00:00+0000,169.68,173.92,166.32,173.67,49249390.0
2024-04-26T05:00:00+0000,177.795,180.82,176.13,179.62,43919765.0
2024-04-29T05:00:00+0000,182.75,183.53,179.39,180.96,54063937.0
2024-04-30T05:00:00+0000,181.09,182.99,174.8,175.0,94639786.0
2024-05-01T05:00:00+0000,181.635,185.15,176.56,179.0,94645148.0
2024-05-02T05:00:00+0000,180.85,185.1,179.91,184.72,54303510.0
2024-05-03T05:00:00+0000,186.99,187.87,185.42,186.21,39172004.0
2024-05-06T05:00:00+0000,186.28,188.745,184.8,188.7,34725295.0
2024-05-07T05:00:00+0000,188.92,189.94,187.305,188.76,34048902.0
2024-05-08T05:00:00+0000,187.44,188.43,186.385,188.0,26136350.0
2024-05-09T05:00:00+0000,188.88,191.7,187.44,189.5,43368377.0
2024-05-10T05:00:00+0000,189.16,189.892,186.93,187.48,34141771.0
2024-05-13T05:00:00+0000,188.0,188.31,185.36,186.57,24898613.0
2024-05-14T05:00:00+0000,183.82,187.72,183.45,187.07,38698155.0
2024-05-15T05:00:00+0000,185.97,186.7193,182.73,185.99,75459927.0
2024-05-16T05:00:00+0000,185.6,187.31,183.46,183.63,38834450.0
2024-05-17T05:00:00+0000,183.76,185.3,183.35,184.7,33175655.0
2024-05-20T05:00:00+0000,184.34,186.665,183.28,183.54,30511768.0
2024-05-21T05:00:00+0000,182.3,183.26,180.75,183.15,50839129.0
2024-05-22T05:00:00+0000,183.88,185.22,181.9715,183.13,28148784.0
2024-05-23T05:00:00+0000,183.66,184.76,180.08,181.05,33670173.0
2024-05-24T05:00:00+0000,181.65,182.435,180.3,180.75,27471640.0
